Id,Country,Name,Latitude,Longitude,Status,National_C,CTRY,MCA,UNLocode
5537,"NOR","Bjugn","63.759211999999998","9.740354000000000","UNECE/ERS",,"NO","NO00","NOBJU"
5538,"NOR","Blokken","68.600578999999996","15.379550999999999","UNECE/ERS",,"NO","NO00","NOBLO"
5539,"NOR","Blomvag","60.531047000000001","4.878730000000000","UNECE/ERS",,"NO","NO00","NOBLV"
5541,"NOR","Bogoy","67.899648999999997","15.190965000000000","UNECE/ERS",,"NO","NO00","NOOYB"
5542,"NOR","Bokn","59.231347999999997","5.440910000000000","UNECE/ERS",,"NO","NO00","NOBOK"
5543,"NOR","Bomlo","59.602370999999998","5.211349000000000","UNECE/ERS",,"NO","NO00","NOBOM"
5549,"NOR","Brattvag","62.607868000000003","6.445319000000000","UNECE/ERS",,"NO","NO00","NOBRV"
5550,"NOR","Breiviga","59.088597999999998","5.903760000000000","UNECE/ERS",,"NO","NO00","NOBVR"
5552,"NOR","Brensholmen","69.606012000000007","18.042691000000001","UNECE/ERS",,"NO","NO00","NOBRH"
5553,"NOR","Brevik","59.053922999999998","9.703077000000000","UNECE/ERS",,"NO","NO00","NOBVK"
5555,"NOR","Bronnoysund","65.473095000000001","12.206882999999999","UNECE/ERS",,"NO","NO00","NOBNN"
5560,"NOR","Dafjord","69.988906999999998","19.377786000000000","UNECE/ERS",,"NO","NO00","NODFJ"
5561,"NOR","Dale","61.366354999999999","5.402488000000000","UNECE/ERS",,"NO","NO00","NODSF"
5563,"NOR","Dirdal","58.837896000000001","6.183585000000000","UNECE/ERS",,"NO","NO00","NODIR"
5567,"NOR","Drammen","59.742272999999997","10.204703000000000","UNECE/ERS",,"NO","NO00","NODRM"
5571,"NOR","Dyrvik","63.758684000000002","8.825526999999999","UNECE/ERS",,"NO","NO00","NODYR"
5574,"NOR","Eidangerfjorden","59.063848999999998","9.699771999999999","UNECE/ERS",,"NO","NO00","NOEIF"
5575,"NOR","Eide","62.909663999999999","7.454212000000000","UNECE/ERS",,"NO","NO00","NOEDE"
5577,"NOR","Eidet","68.738066000000003","14.580698999999999","UNECE/ERS",,"NO","NO00","NOEDT"
5582,"NOR","Eikefet","60.701244000000003","5.550945000000000","UNECE/ERS",,"NO","NO00","NOEKF"
5585,"NOR","Etne","59.665641000000001","5.932781000000000","UNECE/ERS",,"NO","NO00","NOETN"
5589,"NOR","Farsund","58.087983000000001","6.801109000000000","UNECE/ERS",,"NO","NO00","NOFAN"
5590,"NOR","Fauske","67.257339000000002","15.395296999999999","UNECE/ERS",,"NO","NO00","NOFAU"
5591,"NOR","Fedje","60.782057000000002","4.712773000000000","UNECE/ERS",,"NO","NO00","NOFED"
5593,"NOR","Finneid","67.251041000000001","15.423874000000000","UNECE/ERS",,"NO","NO00","NOFND"
5596,"NOR","Finnsnes","69.237296999999998","17.975929000000001","UNECE/ERS",,"NO","NO00","NOFNE"
5599,"NOR","Fiskarstrand","62.099221000000000","5.550378000000000","UNECE/ERS",,"NO","NO00","NOFST"
5600,"NOR","Fiskebol","68.433868000000004","14.815238000000001","UNECE/ERS",,"NO","NO00","NOFBL"
5606,"NOR","Fjellstrand","60.216458000000003","5.975170000000000","UNECE/ERS",,"NO","NO00","NOFSD"
5608,"NOR","Flatoy","60.535193999999997","5.254176000000000","UNECE/ERS",,"NO","NO00","NOFLY"
5609,"NOR","Flem","62.681071000000003","6.236034000000000","UNECE/ERS",,"NO","NO00","NOFLM"
5610,"NOR","Floro","61.601861000000000","5.026810000000000","UNECE/ERS",,"NO","NO00","NOFRO"
5611,"NOR","Follafoss","63.984324999999998","11.114350999999999","UNECE/ERS",,"NO","NO00","NOFOL"
5612,"NOR","Forde","61.460650999999999","5.837811000000000","UNECE/ERS",,"NO","NO00","NOFDE"
5614,"NOR","Foroy","66.738676999999996","13.515413000000001","UNECE/ERS",,"NO","NO00","NOFON"
5616,"NOR","Forus","58.898133000000001","5.750969000000000","UNECE/ERS",,"NO","NO00","NOFRS"
5618,"NOR","Fossing","58.937711000000000","9.463207000000001","UNECE/ERS",,"NO","NO00","NOFOI"
5620,"NOR","Fredrikstad","59.219006000000000","10.919597000000000","UNECE/ERS",,"NO","NO00","NOFRK"
5625,"NOR","Fusa","60.203609000000000","5.599207000000000","UNECE/ERS",,"NO","NO00","NOFUS"
5629,"NOR","Gismarvik","59.299939999999999","5.406523000000000","UNECE/ERS",,"NO","NO00","NOGIK"
5631,"NOR","Gjerdsvika","62.260931999999997","5.562830000000000","UNECE/ERS",,"NO","NO00","NOROM"
5633,"NOR","Glomfjord","66.808796999999998","13.934851000000000","UNECE/ERS",,"NO","NO00","NOGLO"
5635,"NOR","Granvin","60.521192999999997","6.715597000000000","UNECE/ERS",,"NO","NO00","NOGRV"
5638,"NOR","Grimstad","58.330723999999996","8.585796999999999","UNECE/ERS",,"NO","NO00","NOGTD"
5639,"NOR","Grip","63.219811999999997","7.592860000000000","UNECE/ERS",,"NO","NO00","NOGRP"
5644,"NOR","Gunhildvagen","61.584249999999997","5.001325000000000","UNECE/ERS",,"NO","NO00","NOGHV"
5647,"NOR","Halden","59.114379000000000","11.386264000000001","UNECE/ERS",,"NO","NO00","NOHAL"
5648,"NOR","Halsa","63.062933999999998","8.230233999999999","UNECE/ERS",,"NO","NO00","NOHLS"
5649,"NOR","Halsa Meloy","66.743285000000000","13.546853000000000","UNECE/ERS",,"NO","NO00","NOHSA"
5650,"NOR","Halsnoy","59.791770000000000","5.684997000000000","UNECE/ERS",,"NO","NO00","NOHAZ"
5651,"NOR","Halvorshavn","59.583143999999997","10.618110000000000","UNECE/ERS",,"NO","NO00","NOHAN"
5654,"NOR","Hanoytangen","60.437963000000003","5.101621000000000","UNECE/ERS",,"NO","NO00","NOHOT"
5655,"NOR","Hansnes","69.961399999999998","19.620643000000001","UNECE/ERS",,"NO","NO00","NOHAE"
5657,"NOR","Haroysundet","62.884219999999999","6.963031000000000","UNECE/ERS",,"NO","NO00","NOHRS"
5659,"NOR","Hausvikstrand","58.039746000000001","6.983156000000000","UNECE/ERS",,"NO","NO00","NOHSV"
5660,"NOR","Havik","59.324936000000001","5.299822000000000","UNECE/ERS",,"NO","NO00","NOHVI"
5661,"NOR","Hekkelstrand","68.400000000000006","16.833333329999999","UNECE/ERS",,"NO","NO00","NOHEK"
5666,"NOR","Herfjord","64.006046999999995","10.025551000000000","UNECE/ERS",,"NO","NO00","NOHEF"
5667,"NOR","Heroya","59.116365999999999","9.625507000000001","UNECE/ERS",,"NO","NO00","NOHRY"
5668,"NOR","Heroysundet","59.922162999999998","5.788449000000000","UNECE/ERS",,"NO","NO00","NOHET"
5669,"NOR","Herre","59.105598000000001","9.565863000000000","UNECE/ERS",,"NO","NO00","NOHRR"
5672,"NOR","Hjelmeland","59.234490000000001","6.172929000000000","UNECE/ERS",,"NO","NO00","NOHJL"
5673,"NOR","Hjelset","62.779746000000003","7.504706000000000","UNECE/ERS",,"NO","NO00","NOHJJ"
5674,"NOR","Hogset","67.131647000000001","14.993114000000000","UNECE/ERS",,"NO","NO00","NOHOG"
5675,"NOR","Holmestrand","59.489381000000002","10.319594000000000","UNECE/ERS",,"NO","NO00","NOHOL"
5676,"NOR","Hommelvik","63.420135999999999","10.804470999999999","UNECE/ERS",,"NO","NO00","NOHOK"
5677,"NOR","Hopen","68.197001999999998","14.345183000000000","ERS",,"NO","NO00","SJHOP"
5677,"NOR","Hopen","68.197001999999998","14.345183000000000","ERS",,"NO","NO00","NOHOP"
5678,"NOR","Hordvik","60.523150000000001","5.318651000000000","UNECE/ERS",,"NO","NO00","NOHRV"
5680,"NOR","Horsoy","60.431229999999999","5.163008000000000","UNECE/ERS",,"NO","NO00","NOHOO"
5681,"NOR","Horten","59.413452999999997","10.493330000000000","ERS",,"NO","NO00","NOHOR"
5683,"NOR","Hoyanger","61.212784999999997","6.075108000000000","UNECE/ERS",,"NO","NO00","NOHYR"
5685,"NOR","Hummelvik","70.252407000000005","21.784026000000001","UNECE/ERS",,"NO","NO00","NOHMV"
5686,"NOR","Hundeidvika","62.365234000000001","6.412427000000000","UNECE/ERS",,"NO","NO00","NOHUD"
5688,"NOR","Husnes","59.872061000000002","5.760211000000000","UNECE/ERS",,"NO","NO00","NOHUS"
5692,"NOR","Hyllestad","61.172235000000001","5.292680000000000","UNECE/ERS",,"NO","NO00","NOHYL"
5694,"NOR","Igeroy","65.677344000000005","12.131076999999999","UNECE/ERS",,"NO","NO00","NOIGE"
5695,"NOR","Iglandsvik","61.837448000000002","4.939006000000000","UNECE/ERS",,"NO","NO00","NOIGL"
5696,"NOR","Ikornnes","62.389305999999998","6.554876000000000","UNECE/ERS",,"NO","NO00","NOIKR"
5698,"NOR","Inndyr","67.036570999999995","14.025669000000001","UNECE/ERS",,"NO","NO00","NOIDR"
5700,"NOR","Jarlsoy","59.247714000000002","10.470404000000000","UNECE/ERS",,"NO","NO00","NOJOY"
5701,"NOR","Jondal","60.274698000000001","6.250004000000000","UNECE/ERS",,"NO","NO00","NOJON"
5703,"NOR","Jovik","69.605051000000003","19.814066000000000","UNECE/ERS",,"NO","NO00","NOJOV"
5704,"NOR","KabelvAg","68.208381000000003","14.489971000000001","UNECE/ERS",,"NO","NO00","NOKAB"
5705,"NOR","Kaldfjord","69.686836999999997","18.738669000000002","UNECE/ERS",,"NO","NO00","NOKDF"
5706,"NOR","Kalvneset","61.932848999999997","5.448876000000000","UNECE/ERS",,"NO","NO00","NOKAN"
5707,"NOR","Kambo","59.475762000000003","10.686935000000000","UNECE/ERS",,"NO","NO00","NOKMO"
5711,"NOR","Karsto","59.271811999999997","5.504003000000000","UNECE/ERS",,"NO","NO00","NOKAR"
5713,"NOR","Kilvik","66.731804999999994","13.894936000000000","UNECE/ERS",,"NO","NO00","NOKIL"
5716,"NOR","Kjerringoy","67.522902000000002","14.762451000000000","UNECE/ERS",,"NO","NO00","NOKJE"
5718,"NOR","Kjorebonn","58.900804000000001","9.485913999999999","UNECE/ERS",,"NO","NO00","NOKJB"
5721,"NOR","Kopervik","59.282502999999998","5.298499000000000","UNECE/ERS",,"NO","NO00","NOKOP"
5722,"NOR","Kragero","58.869875000000000","9.416093999999999","UNECE/ERS",,"NO","NO00","NOKRA"
5723,"NOR","Kristiansand","58.157358000000002","8.035131000000000","UNECE/ERS",,"NO","NO00","NOKRS"
5724,"NOR","Kristoffervalen","70.131195000000005","19.992390000000000","UNECE/ERS",,"NO","NO00","NOKVL"
5730,"NOR","Kvam","60.370123000000000","6.156820000000000","UNECE/ERS",,"NO","NO00","NOKVM"
5734,"NOR","Kyrksaeterora","63.292591999999999","9.090337000000000","UNECE/ERS",,"NO","NO00","NOKYR"
5736,"NOR","Langesund","59.000802000000000","9.750654000000001","UNECE/ERS",,"NO","NO00","NOLAD"
5737,"NOR","Langevag","59.611722000000000","5.245539000000000","UNECE/ERS",,"NO","NO00","NOLAG"
5740,"NOR","Langstein","63.545397000000001","10.888942999999999","UNECE/ERS",,"NO","NO00","NOLGS"
5742,"NOR","Larsnes","62.203800999999999","5.571551000000000","UNECE/ERS",,"NO","NO00","NONZC"
5743,"NOR","Larvik","59.045217000000001","10.038740000000001","UNECE/ERS",,"NO","NO00","NOLAR"
5746,"NOR","Leines","67.731995999999995","14.771993999999999","UNECE/ERS",,"NO","NO00","NOLNE"
5747,"NOR","Leirfjord","66.076293000000007","13.041582000000000","UNECE/ERS",,"NO","NO00","NOLEF"
5748,"NOR","Leirvik","59.779800999999999","5.502147000000000","UNECE/ERS",,"NO","NO00","NOLRI"
5751,"NOR","Leknes","68.134496999999996","13.609736000000000","UNECE/ERS",,"NO","NO00","NOLKN"
5752,"NOR","Leksvik","63.668343999999998","10.618517000000001","UNECE/ERS",,"NO","NO00","NOLKV"
5755,"NOR","Lessremman","65.364607000000007","12.476127999999999","UNECE/ERS",,"NO","NO00","NOLRE"
5756,"NOR","Levanger","63.749214000000002","11.299540000000000","UNECE/ERS",,"NO","NO00","NOLEV"
5757,"NOR","Liavag","62.346871000000000","6.068901000000000","UNECE/ERS",,"NO","NO00","NOLIA"
5759,"NOR","Lillesand","58.247106000000002","8.379560000000000","UNECE/ERS",,"NO","NO00","NOLIL"
5762,"NOR","Listraumen","61.139764999999997","5.200082000000000","UNECE/ERS",,"NO","NO00","NOLFF"
5763,"NOR","Litangen","58.850163999999999","9.297062000000000","UNECE/ERS",,"NO","NO00","NOLIT"
5764,"NOR","Lodingen","68.417749999999998","15.998230000000000","UNECE/ERS",,"NO","NO00","NOLOD"
5765,"NOR","Lonevag","60.527548000000003","5.490597000000000","UNECE/ERS",,"NO","NO00","NOLON"
5768,"NOR","Luster","61.441304000000002","7.457474000000000","UNECE/ERS",,"NO","NO00","NOLUS"
5769,"NOR","Lutelandet","61.249856999999999","4.990501000000000","UNECE/ERS",,"NO","NO00","NOLUL"
5772,"NOR","Lyngseidet","69.574074999999993","20.221557000000001","UNECE/ERS",,"NO","NO00","NOLYD"
5774,"NOR","Malm","64.071612999999999","11.221560999999999","UNECE/ERS",,"NO","NO00","NOMLM"
5779,"NOR","Maurholen","58.469605000000001","5.920916000000000","UNECE/ERS",,"NO","NO00","NOMAH"
5781,"NOR","Melbu","68.494876000000005","14.807460000000001","UNECE/ERS",,"NO","NO00","NOMEL"
5784,"NOR","Midsund","62.674337999999999","6.673139000000000","UNECE/ERS",,"NO","NO00","NOMID"
5785,"NOR","Misten","67.452528000000001","14.731252000000000","UNECE/ERS",,"NO","NO00","NOMIT"
5786,"NOR","Mjolkevikvarden","60.552948999999998","4.985169000000000","UNECE/ERS",,"NO","NO00","NOMVV"
5787,"NOR","Mo i Rana","66.317593000000002","14.129559000000000","UNECE/ERS",,"NO","NO00","NOMQN"
5789,"NOR","Molde","62.733713999999999","7.152165000000000","UNECE/ERS",,"NO","NO00","NOMOL"
5790,"NOR","Molstrevag","59.522725999999999","5.257227000000000","UNECE/ERS",,"NO","NO00","NOMOV"
5791,"NOR","Mongstad","60.814422000000000","5.020659000000000","UNECE/ERS",,"NO","NO00","NOMON"
5792,"NOR","Mongstadbase","60.798017000000002","5.069014000000000","UNECE/ERS",,"NO","NO00","NOMOB"
5794,"NOR","Mosjoen","65.837252000000007","13.186519000000001","UNECE/ERS",,"NO","NO00","NOMJF"
5795,"NOR","Moskenes","67.897379000000001","13.037656999999999","UNECE/ERS",,"NO","NO00","NOMSK"
5796,"NOR","Mosterhamn","59.700960000000002","5.384567000000000","UNECE/ERS",,"NO","NO00","NOMOS"
5798,"NOR","Muruvika","63.437674999999999","10.836009000000001","UNECE/ERS",,"NO","NO00","NOMRV"
5801,"NOR","Namsos","64.463554000000002","11.494878999999999","UNECE/ERS",,"NO","NO00","NOOSY"
5802,"NOR","Narvik","68.431157999999996","17.417860000000001","UNECE/ERS",,"NO","NO00","NONVK"
5804,"NOR","Nesna","66.200823000000000","13.012964000000000","UNECE/ERS",,"NO","NO00","NONSN"
5807,"NOR","Nevlunghamn","58.968173999999998","9.867920000000000","UNECE/ERS",,"NO","NO00","NONEV"
5809,"NOR","Nordfjordeid","61.904725999999997","5.987103000000000","UNECE/ERS",,"NO","NO00","NONFD"
5810,"NOR","Nordfosen","63.956009000000002","10.178532000000001","UNECE/ERS",,"NO","NO00","NONFO"
5813,"NOR","Nordmela","69.140769000000006","15.679871000000000","UNECE/ERS",,"NO","NO00","NONOM"
5815,"NOR","Norheimsund","60.372517000000002","6.147124000000000","UNECE/ERS",,"NO","NO00","NONHS"
5817,"NOR","Nusfjord","68.034163000000007","13.349726000000000","UNECE/ERS",,"NO","NO00","NOZNJ"
5818,"NOR","Odda","60.069508999999996","6.544872000000000","UNECE/ERS",,"NO","NO00","NOODD"
5820,"NOR","Olden","61.838929000000000","6.808708000000000","UNECE/ERS",,"NO","NO00","NOOLD"
5821,"NOR","Olderdalen","69.602148999999997","20.531967000000002","UNECE/ERS",,"NO","NO00","NOOLL"
5822,"NOR","Olen","59.604824999999998","5.801797000000000","UNECE/ERS",,"NO","NO00","NOOLN"
5823,"NOR","Omastranda","60.216479999999997","5.975235000000000","UNECE/ERS",,"NO","NO00","NOOMA"
5826,"NOR","Orkanger","63.317438000000003","9.848789000000000","UNECE/ERS",,"NO","NO00","NOORK"
5830,"NOR","Orsta","62.197535000000002","6.122940000000000","UNECE/ERS",,"NO","NO00","NOORS"
5833,"NOR","Oslo","59.909574999999997","10.732445000000000","UNECE/ERS",,"NO","NO00","NOOSL"
5838,"NOR","Porsgrunn","59.139059000000003","9.643871000000001","UNECE/ERS",,"NO","NO00","NOPOR"
5841,"NOR","Rafnes","59.098180999999997","9.593107000000000","UNECE/ERS",,"NO","NO00","NORAF"
5843,"NOR","Randaberg","59.013539000000002","5.642488000000000","UNECE/ERS",,"NO","NO00","NORDB"
5845,"NOR","Andalsnes","62.568261000000000","7.692029000000000","UNECE/ERS",,"NO","NO00","NOAND"
5848,"NOR","Rennesoy","59.096674999999998","5.698696000000000","UNECE/ERS",,"NO","NO00","NOREN"
5849,"NOR","Risor","58.719886000000002","9.240622000000000","UNECE/ERS",,"NO","NO00","NORIS"
5850,"NOR","Roan","64.177507000000006","10.212189000000000","UNECE/ERS",,"NO","NO00","NOROA"
5852,"NOR","Rorvik","64.859251000000000","11.235381000000000","UNECE/ERS",,"NO","NO00","NORVK"
5859,"NOR","Salangen","68.873028000000005","17.834133999999999","UNECE/ERS",,"NO","NO00","NOSAL"
5860,"NOR","Salangsverket","68.908204999999995","17.721368999999999","UNECE/ERS",,"NO","NO00","NOSAC"
5862,"NOR","Salten","67.365787999999995","15.588056000000000","UNECE/ERS",,"NO","NO00","NOSAT"
5864,"NOR","Sand","59.483139999999999","6.249096000000000","UNECE/ERS",,"NO","NO00","NOSAX"
5866,"NOR","Sandefjord","59.126060000000003","10.228854000000000","UNECE/ERS",,"NO","NO00","NOTRF"
5867,"NOR","Sandeid","59.541550999999998","5.868098000000000","UNECE/ERS",,"NO","NO00","NOSAF"
5868,"NOR","Sandnes","58.853565000000003","5.743622000000000","UNECE/ERS",,"NO","NO00","NOSAS"
5869,"NOR","Sandnessjoen","66.023252999999997","12.631637000000000","UNECE/ERS",,"NO","NO00","NOSSJ"
5871,"NOR","Sandvika","58.871442999999999","5.763225000000000","UNECE/ERS",,"NO","NO00","NOSDI"
5872,"NOR","Sandviksberget","64.321770999999998","10.446745000000000","UNECE/ERS",,"NO","NO00","NOSAI"
5873,"NOR","Sauda","59.644081999999997","6.338831000000000","UNECE/ERS",,"NO","NO00","NOSAU"
5874,"NOR","Seljeli","66.127707999999998","13.571256000000000","UNECE/ERS",,"NO","NO00","NOSEJ"
5875,"NOR","Selva","63.615752999999998","9.729713000000000","UNECE/ERS",,"NO","NO00","NOSEV"
5877,"NOR","Sistranda","63.737071000000000","8.838502999999999","UNECE/ERS",,"NO","NO00","NOSSS"
5879,"NOR","Sjovegan","68.873517000000007","17.834479000000002","UNECE/ERS",,"NO","NO00","NOSJV"
5882,"NOR","Skarholmen","60.399616999999999","5.207706000000000","UNECE/ERS",,"NO","NO00","NOSRH"
5884,"NOR","Skibotn","69.395343999999994","20.267434000000002","UNECE/ERS",,"NO","NO00","NOSKB"
5885,"NOR","Skien","59.204242999999998","9.610761999999999","UNECE/ERS",,"NO","NO00","NOSKE"
5888,"NOR","Skjerkoya","59.059269000000000","9.636043000000001","UNECE/ERS",,"NO","NO00","NOSKI"
5889,"NOR","Skjervoy","70.032934999999995","20.977951999999998","UNECE/ERS",,"NO","NO00","NOSKY"
5891,"NOR","Skogn","63.716971999999998","11.154930999999999","UNECE/ERS",,"NO","NO00","NOSKX"
5892,"NOR","Skrolsvik","69.066203999999999","16.811828999999999","UNECE/ERS",,"NO","NO00","NOSRK"
5893,"NOR","Slagentangen","59.322819000000003","10.513614000000000","UNECE/ERS",,"NO","NO00","NOSLG"
5894,"NOR","Slemmestad","59.782885999999998","10.499858000000000","UNECE/ERS",,"NO","NO00","NOSLM"
5896,"NOR","Smola","63.420704999999998","7.825397000000000","UNECE/ERS",,"NO","NO00","NOSMO"
5897,"NOR","Snekkevik","60.345005000000000","5.159532000000000","UNECE/ERS",,"NO","NO00","NOSNV"
5899,"NOR","Sogndal","61.228400000000001","7.104243000000000","UNECE/ERS",,"NO","NO00","NOSOG"
5906,"NOR","Sorreisa","69.155681999999999","18.143856000000000","UNECE/ERS",,"NO","NO00","NOSRA"
5910,"NOR","Spjelkavik","62.458615999999999","6.350836000000000","UNECE/ERS",,"NO","NO00","NOSPV"
5911,"NOR","Stakkvik","69.955025000000006","19.668541000000001","UNECE/ERS",,"NO","NO00","NOSAK"
5912,"NOR","Stamsund","68.122094000000004","13.847163000000000","UNECE/ERS",,"NO","NO00","NOSUZ"
5913,"NOR","Standal","62.263807000000000","6.426583000000000","UNECE/ERS",,"NO","NO00","NOSNL"
5915,"NOR","Stathelle","59.045912000000001","9.699472000000000","UNECE/ERS",,"NO","NO00","NOSTA"
5916,"NOR","Stavern","58.999768000000003","10.041357000000000","UNECE/ERS",,"NO","NO00","NOSTV"
5922,"NOR","Sto","69.020410999999996","15.122214000000000","UNECE/ERS",,"NO","NO00","NOSTX"
5924,"NOR","Stokmarknes","68.568520000000007","14.913447000000000","UNECE/ERS",,"NO","NO00","NOSKN"
5925,"NOR","Stord","59.780118999999999","5.509626000000000","UNECE/ERS",,"NO","NO00","NOSRP"
5926,"NOR","Stord base","59.757350000000002","5.491900000000000","UNECE/ERS",,"NO","NO00","NOSBA"
5927,"NOR","Stordal","62.379016000000000","6.981694000000000","UNECE/ERS",,"NO","NO00","NOSDZ"
5929,"NOR","Storfjord","69.283783000000000","19.957718000000000","UNECE/ERS",,"NO","NO00","NOSTF"
5931,"NOR","Stranda","62.308388999999998","6.949271000000000","UNECE/ERS",,"NO","NO00","NOSRN"
5932,"NOR","Straume","60.323058000000003","5.272636000000000","UNECE/ERS",,"NO","NO00","NOUME"
5933,"NOR","Straumsgjerde","62.335684000000001","6.589505000000000","UNECE/ERS",,"NO","NO00","NOSGJ"
5934,"NOR","Straumsjoen","68.695695000000001","14.461733000000001","UNECE/ERS",,"NO","NO00","NOSSO"
5935,"NOR","Stryn","61.899976000000002","6.708937000000000","UNECE/ERS",,"NO","NO00","NOSTR"
5936,"NOR","Stura","60.618622999999999","4.856747000000000","UNECE/ERS",,"NO","NO00","NOSTU"
5941,"NOR","Sunndalsora","62.675956999999997","8.524772000000000","UNECE/ERS",,"NO","NO00","NOSUN"
5942,"NOR","Surnadal","62.980969999999999","8.642260000000000","UNECE/ERS",,"NO","NO00","NOSUR"
5943,"NOR","Svartebukt","59.018501999999998","9.841430000000001","UNECE/ERS",,"NO","NO00","NOSVB"
5945,"NOR","Svelgen","61.769745000000000","5.290876000000000","UNECE/ERS",,"NO","NO00","NOSVE"
5946,"NOR","Svelvik","59.618963999999998","10.409390000000000","UNECE/ERS",,"NO","NO00","NOSVV"
5947,"NOR","Svolvaer","68.234384000000006","14.570451000000000","UNECE/ERS",,"NO","NO00","NOSVJ"
5948,"NOR","Svolvaer Osan","68.232252000000003","14.537715000000000","UNECE/ERS",,"NO","NO00","NOSOS"
5949,"NOR","Sykkylven","62.396892999999999","6.579840000000000","UNECE/ERS",,"NO","NO00","NOSYK"
5950,"NOR","Tananger","58.932675000000003","5.576034000000000","UNECE/ERS",,"NO","NO00","NOTAE"
5951,"NOR","Tau","59.061402000000001","5.910157000000000","UNECE/ERS",,"NO","NO00","NOTAU"
5954,"NOR","Tjeldbergodden","63.412641999999998","8.726312999999999","UNECE/ERS",,"NO","NO00","NOTBO"
5959,"NOR","Tomrefjord","62.583333330000002","6.916666667000000","UNECE/ERS",,"NO","NO00","NOTOM"
5961,"NOR","Tonsberg","59.264156999999997","10.407669000000000","UNECE/ERS",,"NO","NO00","NOTON"
5962,"NOR","Torjulvagen","62.978883000000003","8.248574000000000","UNECE/ERS",,"NO","NO00","NOTJU"
5963,"NOR","Torsken","69.337812999999997","17.106648000000000","UNECE/ERS",,"NO","NO00","NOTOR"
5964,"NOR","Torsvag","70.242762999999997","19.498075000000000","UNECE/ERS",,"NO","NO00","NOTVA"
5967,"NOR","Trondheim","63.444043999999998","10.412508000000001","UNECE/ERS",,"NO","NO00","NOTRD"
5972,"NOR","Tyssebotn","60.618909000000002","5.586150000000000","UNECE/ERS",,"NO","NO00","NOTSB"
5977,"NOR","Uloybukt","69.857478999999998","20.693384999999999","UNECE/ERS",,"NO","NO00","NOUBO"
5981,"NOR","Uskedalen","59.931508999999998","5.856501000000000","UNECE/ERS",,"NO","NO00","NOUSD"
5983,"NOR","Utvorda","64.593903999999995","10.950174000000001","UNECE/ERS",,"NO","NO00","NOUTV"
5984,"NOR","Vaeroy","67.650418999999999","12.720060999999999","UNECE/ERS",,"NO","NO00","NOVEY"
5985,"NOR","Vagaholmen","66.710280999999995","13.279961000000000","UNECE/ERS",,"NO","NO00","NOVOH"
5988,"NOR","Vaksdal","60.615322999999997","5.838366000000000","UNECE/ERS",,"NO","NO00","NOVAK"
5989,"NOR","Valberg","58.880504999999999","9.422207000000000","UNECE/ERS",,"NO","NO00","NOVBE"
5996,"NOR","Vega","65.677391999999998","12.131627999999999","UNECE/ERS",,"NO","NO00","NOVEG"
5997,"NOR","Vengsoy","69.837130000000002","18.586974999999999","UNECE/ERS",,"NO","NO00","NOVEO"
5998,"NOR","Verdal","63.790500000000002","11.432482000000000","UNECE/ERS",,"NO","NO00","NOVER"
6001,"NOR","Vestnes","62.635669000000000","7.081334000000000","UNECE/ERS",,"NO","NO00","NOVST"
6007,"NOR","Vikedal","59.496434999999998","5.898423000000000","UNECE/ERS",,"NO","NO00","NOVIL"
6008,"NOR","Vikholmen","66.204122999999996","12.967541000000001","UNECE/ERS",,"NO","NO00","NOVHN"
6009,"NOR","Vikkilen","58.360854000000003","8.611865999999999","UNECE/ERS",,"NO","NO00","NOVKK"
6011,"NOR","Vingsand","64.348768000000007","10.461529000000001","UNECE/ERS",,"NO","NO00","NOVNS"
6013,"NOR","Volda","62.143377999999998","6.068435000000000","UNECE/ERS",,"NO","NO00","NOVDA"
6014,"NOR","Agotnes","60.413355000000003","5.017177000000000","UNECE/ERS",,"NO","NO00","NOAGO"
6016,"NOR","Alesund","62.473492000000000","6.153712000000000","UNECE/ERS",,"NO","NO00","NOAES"
6017,"NOR","Ballstad","68.071704999999994","13.534386000000000","UNECE/ERS",,"NO","NO00","NOBSD"
6018,"NOR","Bergen","60.392687000000002","5.309162000000000","UNECE/ERS",,"NO","NO00","NOBGO"
6019,"NOR","Bodo","67.284265000000005","14.372463000000000","UNECE/ERS",,"NO","NO00","NOBOO"
6020,"NOR","Egersund","58.452759999999998","6.001358000000000","UNECE/ERS",,"NO","NO00","NOEGE"
6021,"NOR","Ellingsoy","62.515960999999997","6.311154000000000","UNECE/ERS",,"NO","NO00","NOELL"
6025,"NOR","Hareid","62.371411999999999","6.034608000000000","UNECE/ERS",,"NO","NO00","NOHRI"
6026,"NOR","Harstad","68.799492999999998","16.549516000000001","UNECE/ERS",,"NO","NO00","NOHRD"
6027,"NOR","Haugesund","59.411133999999997","5.260827000000000","UNECE/ERS",,"NO","NO00","NOHAU"
6030,"NOR","Kristiansund","63.110557999999997","7.733736000000000","UNECE/ERS",,"NO","NO00","NOKSU"
6031,"NOR","Maloy","61.936892000000000","5.117269000000000","UNECE/ERS",,"NO","NO00","NOMAY"
6032,"NOR","Mandal","58.026162999999997","7.453042000000000","UNECE/ERS",,"NO","NO00","NOMAN"
6035,"NOR","Rekefjord","58.337569999999999","6.257896000000000","UNECE/ERS",,"NO","NO00","NOREK"
6036,"NOR","Risavika","58.921438999999999","5.582109000000000","UNECE/ERS",,"NO","NO00","NORIV"
6037,"NOR","Selje","62.044673000000003","5.340922000000000","UNECE/ERS",,"NO","NO00","NOSJE"
