row;Country;Name;UNLocode;Latitude;Longitude;H3_hex_8;H3_int_index_8;H3_ring;H3_res;type
78;ITA;Santa Panagia;ITSPA;37.114285;15.251981;883f350b37fffff;613601502186962943;-1;8;green
79;ITA;Santa Panagia;ITSPA;37.114285;15.251981;883f350959fffff;613601501685743615;-1;8;green
80;ITA;Santa Panagia;ITSPA;37.114285;15.251981;883f350865fffff;613601501429891071;-1;8;green
81;ITA;Santa Panagia;ITSPA;37.114285;15.251981;883f35095bfffff;613601501687840767;-1;8;green
82;ITA;Santa Panagia;ITSPA;37.114285;15.251981;883f350953fffff;613601501679452159;-1;8;green
83;ITA;Santa Panagia;ITSPA;37.114285;15.251981;883f350951fffff;613601501677355007;-1;8;green
84;ITA;Santa Panagia;ITSPA;37.114285;15.251981;883f350955fffff;613601501681549311;-1;8;green
85;ITA;Santa Panagia;ITSPA;37.114285;15.251981;883f350909fffff;613601501601857535;-1;8;green
86;ITA;Santa Panagia;ITSPA;37.114285;15.251981;883f350947fffff;613601501666869247;-1;8;green
87;ITA;Vado Ligure;ITVDL;44.264953;8.44403;881f9b4341fffff;613045576663039999;-1;8;green
88;ITA;Vado Ligure;ITVDL;44.264953;8.44403;881f9b4347fffff;613045576669331455;-1;8;green
89;ITA;Vado Ligure;ITVDL;44.264953;8.44403;881f9b430bfffff;613045576606416895;-1;8;green
90;ITA;Vado Ligure;ITVDL;44.264953;8.44403;881f9b433bfffff;613045576656748543;-1;8;green
91;ITA;Vado Ligure;ITVDL;44.264953;8.44403;881f9b4317fffff;613045576618999807;-1;8;green
92;ITA;Vado Ligure;ITVDL;44.264953;8.44403;881f9b4319fffff;613045576621096959;-1;8;green
93;ITA;Vado Ligure;ITVDL;44.264953;8.44403;881f9b4311fffff;613045576612708351;-1;8;green
94;ITA;Vado Ligure;ITVDL;44.264953;8.44403;881f9b431dfffff;613045576625291263;-1;8;green
95;ITA;Vado Ligure;ITVDL;44.264953;8.44403;881f9b4357fffff;613045576686108671;-1;8;green
96;ITA;Vado Ligure;ITVDL;44.264953;8.44403;881f9b4355fffff;613045576684011519;-1;8;green
97;ITA;Vado Ligure;ITVDL;44.264953;8.44403;881f9b4309fffff;613045576604319743;-1;8;green
98;ITA;Vado Ligure;ITVDL;44.264953;8.44403;881f9b4301fffff;613045576595931135;-1;8;green
99;ITA;Vado Ligure;ITVDL;44.264953;8.44403;881f9b430dfffff;613045576608514047;-1;8;green
100;ITA;Alicudi;ITALI;38.53389;14.361191;881e9b8b3dfffff;613028003800154111;-1;8;green
101;ITA;Alicudi;ITALI;38.53389;14.361191;881e9b8b09fffff;613028003745628159;-1;8;green
102;ITA;Alicudi;ITALI;38.53389;14.361191;881e9b8b03fffff;613028003739336703;-1;8;green
103;ITA;Alicudi;ITALI;38.53389;14.361191;881e9b8b01fffff;613028003737239551;-1;8;green
104;ITA;Alicudi;ITALI;38.53389;14.361191;881e9b8b07fffff;613028003743531007;-1;8;green
105;ITA;Alicudi;ITALI;38.53389;14.361191;881e9b8b29fffff;613028003779182591;-1;8;green
106;ITA;Alicudi;ITALI;38.53389;14.361191;881e9b8b2bfffff;613028003781279743;-1;8;green
107;ITA;Alicudi;ITALI;38.53389;14.361191;881e9b8b05fffff;613028003741433855;-1;8;green
108;ITA;Amalfi;ITAMA;40.633136;14.599431;881e9d8707fffff;613028140108742655;-1;8;green
109;ITA;Amalfi;ITAMA;40.633136;14.599431;881e9d809bfffff;613028138384883711;-1;8;green
